id,split,label,amount,hour,n_prior_txns,distance_km,device_age_days,prediction
txn_02592,test,legitimate,5.9,6,6,32.1,1441,legitimate
txn_02593,train,legitimate,12.43,14,12,17.9,813,legitimate
txn_02594,train,legitimate,4.33,5,15,14.9,818,legitimate
txn_02595,train,legitimate,16.91,3,12,109.4,557,legitimate
txn_02596,train,legitimate,6.64,9,7,30.1,214,legitimate
txn_02597,test,legitimate,26.85,3,8,9.8,168,legitimate
txn_02598,train,legitimate,20.8,5,10,4.7,1112,legitimate
txn_02599,train,legitimate,3.78,19,13,0.5,1247,legitimate
txn_02600,train,legitimate,49.36,18,9,8.6,1153,legitimate
txn_02601,test,legitimate,50.7,15,17,38.8,1190,legitimate
txn_02602,train,legitimate,6.45,9,14,12.8,1435,legitimate
txn_02603,train,legitimate,28.07,13,8,34.3,970,legitimate
txn_02604,train,legitimate,48.6,16,7,35.4,1209,legitimate
txn_02605,train,legitimate,18.49,9,13,12.4,1340,legitimate
txn_02606,train,legitimate,55.5,2,10,24.0,803,legitimate
txn_02607,train,fraud,37.56,16,11,10.3,45,legitimate
txn_02608,test,legitimate,68.32,22,16,8.5,202,legitimate
txn_02609,train,legitimate,29.15,22,7,10.1,154,legitimate
txn_02610,train,fraud,26.72,8,10,11.9,567,legitimate
txn_02611,train,legitimate,39.81,8,15,58.7,900,legitimate
txn_02612,train,fraud,66.37,8,9,35.0,639,legitimate
txn_02613,train,legitimate,30.95,1,6,0.2,1497,legitimate
txn_02614,test,legitimate,15.81,7,16,48.0,560,legitimate
txn_02615,test,legitimate,11.39,6,14,42.1,1400,legitimate
txn_02616,train,legitimate,16.99,13,10,4.2,1230,legitimate
txn_02617,train,legitimate,14.01,18,7,19.5,962,legitimate
txn_02618,train,legitimate,29.58,0,11,46.4,50,legitimate
txn_02619,train,legitimate,28.58,7,13,35.3,162,legitimate
txn_02620,test,fraud,28.72,3,10,31.2,1269,legitimate
txn_02621,train,legitimate,24.21,18,9,9.1,825,legitimate
txn_02622,train,legitimate,28.61,6,12,54.0,22,legitimate
txn_02623,train,legitimate,109.33,4,13,0.3,925,legitimate
txn_02624,train,legitimate,77.16,20,13,1.5,61,legitimate
txn_02625,train,legitimate,13.91,14,13,15.5,1170,legitimate
txn_02626,train,legitimate,36.35,5,7,9.4,684,legitimate
txn_02627,test,legitimate,17.65,8,10,31.4,1474,legitimate
txn_02628,train,legitimate,22.04,14,11,44.0,980,legitimate
txn_02629,test,legitimate,19.14,12,8,9.0,1164,legitimate
txn_02630,train,legitimate,13.26,0,14,1.6,34,legitimate
txn_02631,train,legitimate,6.52,8,6,14.7,771,legitimate
txn_02632,train,legitimate,2.26,22,10,14.8,746,legitimate
txn_02633,test,legitimate,29.32,14,11,61.3,1128,legitimate
txn_02634,train,legitimate,75.49,8,10,33.2,677,legitimate
txn_02635,train,legitimate,10.09,17,16,14.3,531,legitimate
txn_02636,train,legitimate,39.32,9,11,96.6,259,legitimate
txn_02637,train,fraud,21.37,16,16,22.4,698,legitimate
txn_02638,train,legitimate,31.59,6,8,11.4,484,legitimate
txn_02639,test,fraud,14.24,10,15,12.0,799,legitimate
txn_02640,test,legitimate,19.3,0,15,37.4,382,legitimate
txn_02641,train,legitimate,21.68,0,12,82.6,553,legitimate
txn_02642,test,legitimate,2.44,12,16,46.6,311,legitimate
txn_02643,train,legitimate,29.67,19,11,95.1,1471,legitimate
txn_02644,test,legitimate,21.1,4,17,19.8,1014,legitimate
txn_02645,train,legitimate,2.2,2,10,51.7,430,legitimate
txn_02646,train,legitimate,45.05,9,8,11.9,1086,legitimate
txn_02647,train,legitimate,23.3,9,16,4.7,967,legitimate
txn_02648,train,legitimate,29.3,13,9,129.6,929,legitimate
txn_02649,test,legitimate,34.08,18,10,28.1,348,legitimate
txn_02650,train,legitimate,16.09,23,11,0.4,488,legitimate
txn_02651,train,fraud,10.93,23,16,26.1,1496,legitimate
txn_02652,train,legitimate,15.63,9,9,2.7,1129,legitimate
txn_02653,test,legitimate,15.9,17,14,7.8,522,legitimate
txn_02654,train,legitimate,204.89,18,16,40.8,538,legitimate
txn_02655,train,legitimate,142.46,2,7,25.5,908,legitimate
txn_02656,train,legitimate,14.98,8,11,19.7,1066,legitimate
txn_02657,test,legitimate,16.08,23,9,4.3,1398,legitimate
txn_02658,train,legitimate,32.74,13,20,11.1,620,legitimate
txn_02659,train,legitimate,41.38,1,12,8.9,1026,legitimate
txn_02660,train,legitimate,12.27,12,16,22.5,521,legitimate
txn_02661,train,legitimate,9.1,0,15,46.0,872,legitimate
txn_02662,train,legitimate,155.39,7,9,14.6,276,legitimate
txn_02663,test,legitimate,66.5,17,13,58.9,116,legitimate
txn_02664,train,legitimate,5.32,16,15,49.1,856,legitimate
txn_02665,train,legitimate,4.33,22,8,41.9,633,legitimate
txn_02666,test,legitimate,10.75,21,4,156.7,515,legitimate
txn_02667,train,legitimate,29.58,15,9,11.6,666,legitimate
txn_02668,train,legitimate,40.61,9,12,2.7,47,legitimate
txn_02669,test,legitimate,17.18,21,6,25.1,1042,legitimate
txn_02670,test,legitimate,4.99,21,17,13.6,556,legitimate
txn_02671,test,legitimate,29.53,15,12,23.3,727,legitimate
txn_02672,train,legitimate,42.79,18,12,132.6,1234,legitimate
txn_02673,train,fraud,30.61,2,10,54.5,407,legitimate
txn_02674,train,legitimate,14.76,2,8,147.7,1121,legitimate
txn_02675,train,legitimate,41.66,14,11,21.8,795,legitimate
txn_02676,test,legitimate,22.57,1,12,34.9,882,legitimate
txn_02677,train,fraud,10.32,18,12,13.6,567,legitimate
txn_02678,test,legitimate,26.12,16,10,65.9,1075,legitimate
txn_02679,train,legitimate,6.78,11,6,5.8,1226,legitimate
txn_02680,train,legitimate,60.73,9,8,5.5,616,legitimate
txn_02681,test,legitimate,37.56,17,10,2.6,701,legitimate
txn_02682,train,legitimate,9.05,6,13,35.2,104,legitimate
txn_02683,train,legitimate,29.27,11,18,96.2,683,legitimate
txn_02684,train,fraud,103.11,17,9,36.6,48,legitimate
txn_02685,train,legitimate,2.96,2,10,2.8,1067,legitimate
txn_02686,test,legitimate,20.79,20,11,2.9,151,legitimate
txn_02687,train,legitimate,118.07,20,8,10.5,804,legitimate
txn_02688,test,legitimate,5.26,5,8,2.1,768,legitimate
txn_02689,test,legitimate,20.23,4,16,10.5,651,legitimate
txn_02690,test,legitimate,5.95,14,16,47.8,615,legitimate
txn_02691,train,legitimate,22.29,4,7,29.4,123,legitimate
txn_02692,train,legitimate,2.3,18,13,24.5,676,legitimate
txn_02693,train,legitimate,4.9,3,16,18.2,690,legitimate
txn_02694,train,legitimate,14.1,6,14,41.0,131,legitimate
txn_02695,train,legitimate,27.23,8,14,3.0,1297,legitimate
txn_02696,test,legitimate,34.42,8,17,7.6,1268,legitimate
txn_02697,test,legitimate,36.03,9,11,3.1,1456,legitimate
txn_02698,train,legitimate,72.98,2,14,18.9,332,legitimate
txn_02699,test,legitimate,47.03,4,10,11.9,1279,legitimate
txn_02700,train,legitimate,48.92,21,10,7.9,942,legitimate
txn_02701,test,legitimate,9.15,3,13,58.0,160,legitimate
txn_02702,test,legitimate,20.43,8,13,22.8,836,legitimate
txn_02703,train,legitimate,533.8,10,12,0.3,1325,legitimate
txn_02704,test,legitimate,218.16,21,11,5.8,1362,legitimate
txn_02705,test,legitimate,53.52,0,13,67.8,744,legitimate
txn_02706,train,legitimate,49.07,14,7,26.1,324,legitimate
txn_02707,train,legitimate,62.6,11,17,24.6,1041,legitimate
txn_02708,train,legitimate,16.04,16,6,2.2,219,legitimate
txn_02709,train,legitimate,161.97,2,10,24.1,937,legitimate
txn_02710,test,legitimate,16.48,17,16,6.0,693,legitimate
txn_02711,train,legitimate,21.97,3,6,31.2,744,legitimate
txn_02712,train,legitimate,200.75,19,8,4.3,1207,legitimate
txn_02713,train,legitimate,3.1,2,10,1.0,317,legitimate
txn_02714,test,legitimate,33.95,17,7,34.8,346,legitimate
txn_02715,test,legitimate,4.4,20,12,3.5,539,legitimate
txn_02716,train,legitimate,12.55,0,5,30.5,680,legitimate
txn_02717,train,legitimate,21.76,19,13,28.3,528,legitimate
txn_02718,test,legitimate,16.85,21,14,3.2,578,legitimate
txn_02719,train,legitimate,28.23,23,12,15.1,1153,legitimate
txn_02720,test,legitimate,11.21,12,16,56.2,426,legitimate
txn_02721,train,fraud,27.62,19,21,48.2,225,legitimate
txn_02722,train,legitimate,7.42,0,15,4.0,284,legitimate
txn_02723,test,legitimate,16.27,12,4,14.6,100,legitimate
txn_02724,test,legitimate,6.09,7,13,37.6,400,legitimate
txn_02725,test,legitimate,45.38,9,5,4.2,1275,legitimate
txn_02726,train,legitimate,6.66,7,15,12.3,781,legitimate
txn_02727,train,legitimate,47.1,14,10,5.7,992,legitimate
txn_02728,test,legitimate,15.84,20,15,4.6,1007,legitimate
txn_02729,train,legitimate,17.66,15,10,3.4,844,legitimate
txn_02730,train,legitimate,76.12,14,19,20.9,1452,legitimate
txn_02731,train,legitimate,26.49,23,11,8.2,222,legitimate
txn_02732,train,legitimate,3.68,11,14,80.7,242,legitimate
txn_02733,train,legitimate,38.96,8,16,33.2,189,legitimate
txn_02734,train,legitimate,1.36,7,18,21.8,1145,legitimate
txn_02735,train,legitimate,30.98,21,14,14.6,1001,legitimate
txn_02736,train,legitimate,16.04,19,7,6.8,755,legitimate
txn_02737,test,legitimate,5.99,22,15,66.0,229,legitimate
txn_02738,train,legitimate,25.74,19,20,5.7,512,legitimate
txn_02739,train,legitimate,17.56,22,12,3.1,1282,legitimate
txn_02740,test,legitimate,172.55,12,17,34.2,195,legitimate
txn_02741,test,legitimate,15.44,15,4,20.3,253,legitimate
txn_02742,test,legitimate,162.23,13,16,15.1,331,legitimate
txn_02743,train,legitimate,93.4,14,9,60.4,935,legitimate
txn_02744,train,legitimate,13.02,0,8,9.8,765,legitimate
txn_02745,train,legitimate,10.62,23,17,0.9,355,legitimate
txn_02746,train,fraud,112.86,9,9,36.0,1098,legitimate
txn_02747,train,legitimate,20.81,9,12,40.4,469,legitimate
txn_02748,test,legitimate,27.89,14,10,46.1,1369,legitimate
txn_02749,train,legitimate,18.51,18,9,32.9,488,legitimate
txn_02750,train,legitimate,7.19,8,13,0.3,346,legitimate
txn_02751,train,legitimate,16.46,1,14,39.7,37,legitimate
txn_02752,test,legitimate,9.2,4,8,3.8,538,legitimate
txn_02753,train,legitimate,5.22,5,13,11.6,628,legitimate
txn_02754,test,legitimate,17.8,4,5,59.7,1185,legitimate
txn_02755,train,legitimate,139.64,12,9,5.9,1298,legitimate
txn_02756,train,legitimate,118.3,8,14,26.4,1207,legitimate
txn_02757,train,legitimate,22.39,17,15,130.4,748,legitimate
txn_02758,train,legitimate,27.24,11,11,30.3,377,legitimate
txn_02759,test,legitimate,39.6,4,16,24.8,287,legitimate
txn_02760,train,legitimate,91.8,22,14,18.3,872,legitimate
txn_02761,test,legitimate,32.66,19,8,11.7,777,legitimate
txn_02762,test,legitimate,14.82,10,8,5.6,1269,legitimate
txn_02763,train,legitimate,16.14,13,10,14.5,1402,legitimate
txn_02764,train,legitimate,73.39,12,13,2.0,143,legitimate
txn_02765,train,legitimate,316.26,3,13,14.5,697,legitimate
txn_02766,train,legitimate,12.79,3,15,18.1,972,legitimate
txn_02767,test,legitimate,3.1,0,9,68.2,724,legitimate
txn_02768,train,legitimate,53.29,5,14,11.0,11,legitimate
txn_02769,test,legitimate,22.07,9,21,27.5,1156,legitimate
txn_02770,train,legitimate,27.34,5,12,36.4,140,legitimate
txn_02771,train,legitimate,81.48,19,11,131.5,101,legitimate
txn_02772,train,legitimate,25.48,3,15,23.5,432,legitimate
txn_02773,test,legitimate,6.37,23,12,6.5,470,legitimate
txn_02774,train,legitimate,3.38,21,14,20.8,1458,legitimate
txn_02775,train,legitimate,22.72,18,10,37.3,592,legitimate
txn_02776,train,legitimate,7.53,8,11,49.4,228,legitimate
txn_02777,train,legitimate,31.79,5,11,45.2,462,legitimate
txn_02778,test,legitimate,6.7,14,15,15.1,57,legitimate
txn_02779,train,legitimate,16.78,21,14,2.3,821,legitimate
txn_02780,test,legitimate,5.51,17,20,4.9,858,legitimate
txn_02781,train,legitimate,16.6,3,15,10.1,1170,legitimate
txn_02782,train,legitimate,15.28,3,11,33.1,869,legitimate
txn_02783,test,legitimate,43.11,9,8,6.9,613,legitimate
txn_02784,train,legitimate,90.85,18,17,13.6,596,legitimate
txn_02785,train,legitimate,19.85,16,12,63.0,1177,legitimate
txn_02786,train,legitimate,10.1,18,8,40.0,822,legitimate
txn_02787,train,legitimate,167.46,8,14,22.7,663,legitimate
txn_02788,test,legitimate,34.24,7,11,0.8,379,legitimate
txn_02789,test,legitimate,43.87,7,9,97.3,1341,legitimate
txn_02790,train,legitimate,43.76,18,12,23.4,306,legitimate
txn_02791,train,legitimate,101.72,10,14,61.0,489,legitimate
txn_02792,train,legitimate,65.28,20,9,22.0,1421,legitimate
txn_02793,train,legitimate,46.91,21,16,22.9,665,legitimate
txn_02794,train,legitimate,51.29,9,16,7.3,436,legitimate
txn_02795,train,legitimate,10.14,11,13,6.2,1028,legitimate
txn_02796,train,legitimate,13.02,2,10,9.6,55,legitimate
txn_02797,train,legitimate,21.48,2,11,0.2,13,legitimate
txn_02798,train,legitimate,26.22,1,9,59.2,450,legitimate
txn_02799,train,legitimate,24.34,8,5,7.1,1328,legitimate
txn_02800,train,legitimate,32.52,2,5,5.4,1425,legitimate
txn_02801,train,fraud,31.51,14,15,5.0,664,legitimate
txn_02802,test,legitimate,15.6,1,10,26.8,815,legitimate
txn_02803,test,legitimate,4.73,12,7,2.6,557,legitimate
txn_02804,train,legitimate,55.04,8,18,26.1,322,legitimate
txn_02805,train,legitimate,42.96,22,15,73.3,174,legitimate
txn_02806,train,fraud,12.78,23,13,9.5,853,legitimate
txn_02807,test,legitimate,39.28,12,7,19.6,146,legitimate
txn_02808,train,legitimate,35.45,19,10,82.7,381,legitimate
txn_02809,train,legitimate,25.71,18,9,26.4,708,legitimate
txn_02810,train,legitimate,3.82,0,21,45.3,80,legitimate
txn_02811,train,legitimate,7.18,18,15,24.2,1227,legitimate
txn_02812,train,legitimate,13.13,0,15,1.2,1080,legitimate
txn_02813,train,legitimate,119.72,11,12,35.5,907,legitimate
txn_02814,test,legitimate,10.15,23,17,28.8,620,legitimate
txn_02815,test,legitimate,16.92,10,13,21.8,1367,legitimate
txn_02816,train,legitimate,7.89,6,17,14.5,461,legitimate
txn_02817,train,legitimate,14.63,11,15,4.7,1475,legitimate
txn_02818,train,legitimate,33.65,3,14,54.9,436,legitimate
txn_02819,test,fraud,3.88,2,17,29.3,772,legitimate
txn_02820,train,legitimate,1.41,8,10,12.6,925,legitimate
txn_02821,train,legitimate,46.3,2,16,23.5,290,legitimate
txn_02822,train,legitimate,24.76,14,9,10.0,1124,legitimate
txn_02823,train,legitimate,13.07,2,9,25.5,1413,legitimate
txn_02824,train,legitimate,62.89,22,11,11.8,344,legitimate
txn_02825,test,legitimate,63.01,3,14,20.5,331,legitimate
txn_02826,test,legitimate,2.95,5,9,236.4,737,legitimate
txn_02827,train,legitimate,20.22,1,11,24.8,842,legitimate
txn_02828,train,legitimate,72.28,12,16,46.1,900,legitimate
txn_02829,train,legitimate,12.26,9,10,17.0,303,legitimate
txn_02830,train,legitimate,17.48,3,10,73.3,1262,legitimate
txn_02831,train,legitimate,61.95,3,12,23.0,1323,legitimate
txn_02832,test,legitimate,18.29,6,10,25.0,540,legitimate
txn_02833,train,fraud,9.29,23,8,13.2,1150,fraud
txn_02834,train,fraud,15.46,23,12,78.3,1,legitimate
txn_02835,test,legitimate,6.36,9,13,34.3,786,legitimate
txn_02836,train,legitimate,41.56,9,12,2.6,620,legitimate
txn_02837,train,legitimate,4.27,0,15,8.1,1304,legitimate
txn_02838,train,legitimate,65.01,0,16,12.6,1253,legitimate
txn_02839,train,legitimate,4.62,15,15,2.5,1026,legitimate
txn_02840,train,legitimate,25.0,1,16,8.1,1003,legitimate
txn_02841,test,legitimate,5.52,17,12,69.0,944,legitimate
txn_02842,train,legitimate,17.43,11,6,6.7,1082,legitimate
txn_02843,train,legitimate,66.36,22,6,29.6,1012,legitimate
txn_02844,train,legitimate,73.34,15,11,24.3,25,legitimate
txn_02845,test,legitimate,88.01,5,11,69.2,1337,legitimate
txn_02846,train,legitimate,21.86,23,11,38.3,400,legitimate
txn_02847,train,fraud,34.16,7,9,0.7,598,legitimate
txn_02848,test,fraud,38.7,18,12,1.0,734,legitimate
txn_02849,train,legitimate,44.22,17,19,0.6,1049,legitimate
txn_02850,test,legitimate,16.03,13,11,36.8,577,legitimate
txn_02851,train,legitimate,71.75,15,11,9.3,532,legitimate
txn_02852,test,legitimate,33.08,1,13,20.7,892,legitimate
txn_02853,train,legitimate,74.96,14,13,11.0,1000,legitimate
txn_02854,train,legitimate,38.52,1,8,25.3,992,legitimate
txn_02855,train,legitimate,47.05,22,12,20.5,797,legitimate
txn_02856,train,legitimate,11.52,2,8,58.0,1309,legitimate
txn_02857,train,legitimate,15.76,23,8,1.5,1125,legitimate
txn_02858,train,legitimate,6.57,2,11,9.3,1212,legitimate
txn_02859,train,legitimate,17.78,0,14,34.6,824,legitimate
txn_02860,test,legitimate,20.04,4,13,30.9,715,legitimate
txn_02861,train,legitimate,55.11,9,6,63.7,742,legitimate
txn_02862,train,legitimate,6.79,3,16,1.9,384,legitimate
txn_02863,test,legitimate,606.3,22,16,7.1,136,legitimate
txn_02864,train,legitimate,21.15,20,4,34.6,794,legitimate
txn_02865,train,legitimate,84.06,0,14,20.2,75,legitimate
txn_02866,test,legitimate,67.56,8,10,16.5,828,legitimate
txn_02867,train,legitimate,1.92,8,16,39.8,1288,legitimate
txn_02868,train,legitimate,18.38,6,18,1.4,627,legitimate
txn_02869,train,legitimate,104.25,18,11,13.2,676,legitimate
txn_02870,train,legitimate,2.12,6,9,33.6,332,legitimate
txn_02871,train,legitimate,51.53,1,7,9.6,1463,legitimate
txn_02872,test,legitimate,9.56,3,11,11.8,104,legitimate
txn_02873,train,legitimate,14.98,14,12,9.8,671,legitimate
txn_02874,test,legitimate,29.88,2,12,0.7,887,legitimate
txn_02875,train,legitimate,3.7,22,10,42.9,141,legitimate
txn_02876,train,legitimate,29.04,0,16,22.5,799,legitimate
txn_02877,train,legitimate,12.51,12,18,29.2,1116,legitimate
txn_02878,train,legitimate,11.29,0,12,38.5,688,legitimate
txn_02879,train,legitimate,48.15,0,9,0.9,479,legitimate
txn_02880,train,legitimate,796.55,20,15,46.6,1205,legitimate
txn_02881,train,legitimate,33.64,2,16,34.6,935,legitimate
txn_02882,train,legitimate,41.51,2,11,16.6,544,legitimate
txn_02883,train,legitimate,22.69,9,9,93.8,59,legitimate
txn_02884,test,legitimate,11.58,13,10,16.0,1472,legitimate
txn_02885,test,legitimate,30.9,0,13,37.3,1342,legitimate
txn_02886,train,legitimate,108.89,5,7,2.7,779,legitimate
txn_02887,train,legitimate,28.82,15,11,28.7,276,legitimate
txn_02888,train,legitimate,58.12,0,10,1.0,1277,legitimate
txn_02889,train,legitimate,19.0,6,8,5.3,554,legitimate
txn_02890,train,legitimate,296.39,22,10,5.8,167,legitimate
txn_02891,train,legitimate,4.58,8,7,42.6,624,legitimate
txn_02892,test,legitimate,42.78,2,12,56.6,182,legitimate
txn_02893,test,legitimate,40.95,18,8,74.1,796,legitimate
txn_02894,train,legitimate,31.08,14,12,51.3,372,legitimate
txn_02895,train,legitimate,7.8,17,16,12.1,1403,legitimate
txn_02896,train,legitimate,7.63,1,12,34.5,1000,legitimate
txn_02897,train,legitimate,18.8,19,14,42.3,1303,legitimate
txn_02898,test,legitimate,26.27,22,13,75.6,1466,legitimate
txn_02899,train,legitimate,7.07,4,12,30.5,567,legitimate
txn_02900,train,legitimate,8.18,17,20,19.1,1389,legitimate
txn_02901,train,fraud,53.42,8,9,91.1,561,legitimate
txn_02902,train,legitimate,66.67,1,13,3.5,79,legitimate
txn_02903,train,legitimate,13.54,15,13,52.7,1108,legitimate
txn_02904,test,legitimate,11.8,14,13,64.8,1165,legitimate
txn_02905,test,legitimate,11.47,12,11,55.4,498,legitimate
txn_02906,train,legitimate,282.79,16,13,16.6,1297,legitimate
txn_02907,train,legitimate,38.7,19,10,23.8,346,legitimate
txn_02908,train,legitimate,22.2,3,13,0.7,943,legitimate
txn_02909,test,legitimate,64.83,9,12,18.4,1410,legitimate
txn_02910,test,legitimate,235.39,14,7,47.3,388,legitimate
txn_02911,train,legitimate,76.42,21,10,37.2,1124,legitimate
txn_02912,train,legitimate,5.68,2,10,6.3,648,legitimate
txn_02913,test,legitimate,21.73,5,13,10.1,613,legitimate
txn_02914,train,legitimate,15.79,18,7,8.4,1335,legitimate
txn_02915,train,legitimate,16.79,15,7,24.8,304,legitimate
txn_02916,train,legitimate,7.0,21,12,64.3,265,legitimate
txn_02917,test,legitimate,15.98,19,18,12.5,749,legitimate
txn_02918,train,legitimate,7.99,15,9,1.4,314,legitimate
txn_02919,train,legitimate,33.19,23,16,28.9,633,legitimate
txn_02920,test,fraud,31.73,23,6,7.9,1359,legitimate
txn_02921,train,legitimate,5.73,9,7,14.2,448,legitimate
txn_02922,test,legitimate,4.27,20,17,16.9,466,legitimate
txn_02923,train,legitimate,14.6,21,16,1.4,868,legitimate
txn_02924,train,legitimate,45.31,11,10,4.8,961,legitimate
txn_02925,train,legitimate,38.74,14,11,12.6,255,legitimate
txn_02926,train,legitimate,22.08,23,14,0.0,622,legitimate
txn_02927,test,legitimate,0.86,15,10,20.9,395,legitimate
txn_02928,train,legitimate,14.37,13,10,2.7,207,legitimate
txn_02929,train,legitimate,11.23,6,10,56.2,831,legitimate
txn_02930,train,legitimate,16.85,16,11,2.2,538,legitimate
txn_02931,train,legitimate,6.94,21,13,35.8,611,legitimate
txn_02932,test,legitimate,15.28,4,16,4.6,436,legitimate
txn_02933,test,legitimate,12.11,1,14,4.2,619,legitimate
txn_02934,train,legitimate,358.35,19,9,0.5,1054,legitimate
txn_02935,train,legitimate,47.74,23,11,15.0,1000,legitimate
txn_02936,train,legitimate,19.42,17,13,28.2,1490,legitimate
txn_02937,train,legitimate,22.46,13,16,40.5,110,legitimate
txn_02938,train,legitimate,20.92,2,7,7.2,85,legitimate
txn_02939,train,legitimate,28.47,13,18,17.2,1131,legitimate
txn_02940,train,legitimate,15.7,4,17,15.2,1232,legitimate
txn_02941,test,legitimate,23.16,4,15,44.2,1435,legitimate
txn_02942,test,legitimate,65.97,10,12,42.8,1422,legitimate
txn_02943,train,legitimate,54.25,16,14,20.8,1363,legitimate
txn_02944,train,legitimate,32.13,21,14,65.8,1275,legitimate
txn_02945,train,legitimate,89.62,3,14,24.9,1326,legitimate
txn_02946,train,legitimate,29.51,7,11,6.1,896,legitimate
txn_02947,train,legitimate,8.81,20,11,3.9,69,legitimate
txn_02948,train,legitimate,4.08,5,15,6.3,1325,legitimate
txn_02949,train,fraud,15.06,17,14,47.1,463,legitimate
txn_02950,train,legitimate,22.13,9,13,9.7,879,legitimate
txn_02951,train,legitimate,35.14,4,8,32.7,148,legitimate
txn_02952,train,legitimate,69.43,2,15,42.2,1021,legitimate
txn_02953,test,legitimate,13.25,18,9,69.7,158,legitimate
txn_02954,test,legitimate,10.51,8,11,7.3,629,legitimate
txn_02955,train,legitimate,51.08,15,12,9.0,264,legitimate
txn_02956,train,fraud,98.56,9,16,94.7,1350,legitimate
txn_02957,train,legitimate,14.6,7,12,43.4,83,legitimate
txn_02958,test,fraud,42.45,11,7,14.1,1420,legitimate
txn_02959,train,legitimate,93.64,15,12,101.7,1395,legitimate
txn_02960,train,legitimate,32.51,0,8,32.6,1106,legitimate
txn_02961,test,legitimate,22.31,16,10,11.9,891,legitimate
txn_02962,test,legitimate,2.93,22,10,42.2,968,legitimate
txn_02963,train,legitimate,89.07,11,12,52.1,481,legitimate
txn_02964,train,legitimate,44.96,4,13,31.0,670,legitimate
txn_02965,train,legitimate,26.74,16,9,24.3,369,legitimate
txn_02966,test,legitimate,14.78,8,16,15.2,199,legitimate
txn_02967,train,legitimate,6.75,18,7,18.7,6,legitimate
txn_02968,train,legitimate,21.33,7,20,4.9,1029,legitimate
txn_02969,train,legitimate,21.17,21,14,17.3,46,legitimate
txn_02970,train,legitimate,70.84,13,11,50.5,259,legitimate
txn_02971,train,legitimate,6.99,19,6,28.7,969,legitimate
txn_02972,test,legitimate,100.02,9,10,25.6,869,legitimate
txn_02973,train,legitimate,24.41,2,13,10.3,718,legitimate
txn_02974,test,legitimate,77.48,4,10,68.0,904,legitimate
txn_02975,train,legitimate,8.91,20,12,20.0,475,legitimate
txn_02976,train,legitimate,33.36,8,17,0.6,390,legitimate
txn_02977,test,legitimate,80.13,22,12,50.2,701,legitimate
txn_02978,train,legitimate,26.44,14,15,9.8,822,legitimate
txn_02979,train,legitimate,5.4,11,11,133.2,559,legitimate
txn_02980,train,legitimate,16.93,16,8,48.6,319,legitimate
txn_02981,train,legitimate,40.31,21,12,7.9,1057,legitimate
txn_02982,test,legitimate,5.8,23,7,27.1,660,legitimate
txn_02983,train,legitimate,5.54,5,17,56.7,828,legitimate
txn_02984,train,legitimate,29.84,3,24,83.1,472,legitimate
txn_02985,train,legitimate,9.09,0,14,6.0,630,legitimate
txn_02986,train,legitimate,46.64,18,10,6.6,394,legitimate
txn_02987,test,legitimate,7.25,10,7,90.2,5,legitimate
txn_02988,train,legitimate,3.74,0,16,83.2,1328,legitimate
txn_02989,test,legitimate,10.83,2,11,0.1,820,legitimate
txn_02990,train,legitimate,105.21,20,9,41.2,629,legitimate
txn_02991,train,legitimate,9.92,3,13,70.6,1302,legitimate
txn_02992,train,legitimate,23.44,5,13,19.0,781,legitimate
txn_02993,train,legitimate,30.19,10,17,23.7,375,legitimate
txn_02994,train,legitimate,9.1,1,15,20.1,213,legitimate
txn_02995,train,legitimate,70.4,23,9,4.4,509,legitimate
txn_02996,train,legitimate,28.16,18,10,10.9,1404,legitimate
txn_02997,train,legitimate,36.85,12,11,14.2,1134,legitimate
txn_02998,test,legitimate,4.37,8,9,38.7,207,legitimate
txn_02999,train,fraud,5.25,23,11,13.5,242,legitimate
